Source,Type,Target,Weight
madame-de-mericourt,Undirected,lucette,6
madame-de-mericourt,Undirected,nathaniel,9
madame-de-mericourt,Undirected,françois,2
madame-de-mericourt,Undirected,gaston,4
madame-de-mericourt,Undirected,choeur,1
lucette,Undirected,nathaniel,8
lucette,Undirected,françois,5
lucette,Undirected,gaston,4
lucette,Undirected,ensemble,1
lucette,Undirected,amelie,1
lucette,Undirected,choeur,1
nathaniel,Undirected,françois,7
nathaniel,Undirected,gaston,7
nathaniel,Undirected,ensemble,1
nathaniel,Undirected,amelie,1
nathaniel,Undirected,choeur,1
françois,Undirected,gaston,2
françois,Undirected,ensemble,1
françois,Undirected,amelie,1
françois,Undirected,choeur,1
gaston,Undirected,choeur,1
ensemble,Undirected,amelie,1
