Source,Type,Target,Weight
achate,Undirected,ascaigne,1
achate,Undirected,palinure,1
achate,Undirected,enee,2
achate,Undirected,le-choeur-des-troyens,1
achate,Undirected,didon,1
achate,Undirected,anne,1
achate,Undirected,le-choeur,1
ascaigne,Undirected,palinure,1
ascaigne,Undirected,enee,1
ascaigne,Undirected,le-choeur-des-troyens,1
palinure,Undirected,enee,1
palinure,Undirected,le-choeur-des-troyens,1
enee,Undirected,le-choeur-des-troyens,1
enee,Undirected,didon,2
enee,Undirected,le-choeur,2
enee,Undirected,anne,2
didon,Undirected,le-choeur,4
didon,Undirected,anne,3
didon,Undirected,barce,2
le-choeur,Undirected,anne,3
le-choeur,Undirected,barce,2
anne,Undirected,barce,1
