Source,Type,Target,Weight
la-vidame,Undirected,la-suivante,1
la-vidame,Undirected,la-baronne,5
la-vidame,Undirected,la-vicomtesse,3
la-vidame,Undirected,le-laqauis,1
la-vidame,Undirected,la-marquise,2
la-vidame,Undirected,le-chevalier,2
la-vidame,Undirected,dorimon,1
la-vidame,Undirected,l-abbe,2
la-suivante,Undirected,la-baronne,1
la-suivante,Undirected,la-vicomtesse,1
la-baronne,Undirected,la-vicomtesse,3
la-baronne,Undirected,le-laqauis,1
la-baronne,Undirected,la-marquise,2
la-baronne,Undirected,le-chevalier,2
la-baronne,Undirected,dorimon,1
la-baronne,Undirected,l-abbe,2
la-vicomtesse,Undirected,la-marquise,2
la-vicomtesse,Undirected,le-chevalier,2
la-vicomtesse,Undirected,dorimon,1
la-vicomtesse,Undirected,l-abbe,1
la-marquise,Undirected,le-chevalier,2
la-marquise,Undirected,dorimon,1
la-marquise,Undirected,l-abbe,1
le-chevalier,Undirected,dorimon,1
le-chevalier,Undirected,l-abbe,1
dorimon,Undirected,l-abbe,1
