Source,Type,Target,Weight
eraste,Undirected,la-montagne,6
eraste,Undirected,lisandre,1
eraste,Undirected,orphise,3
eraste,Undirected,alcandre,1
eraste,Undirected,alcippe,1
eraste,Undirected,orante,1
eraste,Undirected,climene,1
eraste,Undirected,dorante,1
eraste,Undirected,caritides,1
eraste,Undirected,ormin,1
eraste,Undirected,filinte,1
eraste,Undirected,damis,2
eraste,Undirected,la-riviere,1
eraste,Undirected,l-epine,1
la-montagne,Undirected,alcandre,1
orphise,Undirected,damis,1
orphise,Undirected,l-epine,1
orante,Undirected,climene,1
damis,Undirected,la-riviere,1
damis,Undirected,l-epine,1
