Source,Type,Target,Weight
helvie,Undirected,marcia,7
helvie,Undirected,julie,3
helvie,Undirected,laetus,5
helvie,Undirected,flavian,3
helvie,Undirected,commode,3
helvie,Undirected,electus,1
marcia,Undirected,lucie,2
marcia,Undirected,electus,7
marcia,Undirected,commode,2
marcia,Undirected,laetus,4
marcia,Undirected,flavian,1
marcia,Undirected,julie,1
laetus,Undirected,electus,4
laetus,Undirected,commode,2
laetus,Undirected,flavian,1
commode,Undirected,electus,1
commode,Undirected,flavian,2
electus,Undirected,lucie,1
