Source,Type,Target,Weight
jacinte,Undirected,isabelle,12
jacinte,Undirected,guzman,9
jacinte,Undirected,don-garcie,4
jacinte,Undirected,don-alvar,5
jacinte,Undirected,don-bertran,6
jacinte,Undirected,don-felix,2
jacinte,Undirected,leonor,3
jacinte,Undirected,mendoce,1
jacinte,Undirected,don-bertan,1
isabelle,Undirected,guzman,10
isabelle,Undirected,don-garcie,6
isabelle,Undirected,don-alvar,5
isabelle,Undirected,don-bertran,10
isabelle,Undirected,don-felix,3
isabelle,Undirected,leonor,7
isabelle,Undirected,mendoce,1
isabelle,Undirected,don-bertan,1
isabelle,Undirected,gusman,1
guzman,Undirected,don-garcie,3
guzman,Undirected,don-bertran,14
guzman,Undirected,don-felix,7
guzman,Undirected,don-alvar,12
guzman,Undirected,leonor,10
guzman,Undirected,mendoce,4
don-garcie,Undirected,don-alvar,3
don-garcie,Undirected,don-bertran,6
don-garcie,Undirected,don-felix,1
don-garcie,Undirected,leonor,3
don-garcie,Undirected,mendoce,1
don-alvar,Undirected,don-bertran,5
don-alvar,Undirected,don-felix,2
don-alvar,Undirected,leonor,4
don-alvar,Undirected,mendoce,1
mendoce,Undirected,don-felix,6
mendoce,Undirected,don-bertran,4
mendoce,Undirected,leonor,4
don-felix,Undirected,don-bertran,10
don-felix,Undirected,leonor,8
don-felix,Undirected,gusman,1
don-bertran,Undirected,leonor,13
don-bertran,Undirected,don-bertan,1
don-bertran,Undirected,gusman,1
leonor,Undirected,don-bertan,1
