Source,Type,Target,Weight
sosias,Undirected,xanthias,3
sosias,Undirected,bdelikleon,2
sosias,Undirected,philokleon,2
sosias,Undirected,le-choeur,1
xanthias,Undirected,bdelikleon,6
xanthias,Undirected,philokleon,5
xanthias,Undirected,le-choeur,4
bdelikleon,Undirected,philokleon,8
bdelikleon,Undirected,le-choeur,4
bdelikleon,Undirected,la-boulangere,1
bdelikleon,Undirected,l-accusateur,1
philokleon,Undirected,le-choeur,5
philokleon,Undirected,l-enfant,1
philokleon,Undirected,la-boulangere,1
philokleon,Undirected,l-accusateur,1
le-choeur,Undirected,l-enfant,1
la-boulangere,Undirected,l-accusateur,1
