Source,Type,Target,Weight
le-gouverneur,Undirected,le-prince,6
minerve,Undirected,megare,2
minerve,Undirected,alexandre,1
minerve,Undirected,philippe,2
megare,Undirected,philippe,1
philippe,Undirected,atalle,1
philippe,Undirected,alexandre,1
alexandre,Undirected,berenice,1
alexandre,Undirected,statira,3
alexandre,Undirected,oroondate,3
arbas,Undirected,camille,1
arbas,Undirected,fabie,2
arbas,Undirected,lucipe,1
arbas,Undirected,mirande,1
camille,Undirected,l-exempt,1
camille,Undirected,fabie,2
camille,Undirected,lucipe,1
fabie,Undirected,lucipe,2
fabie,Undirected,mirande,1
lucipe,Undirected,mirande,1
cleopatre,Undirected,ptolomee,1
ptolomee,Undirected,lepide,1
ptolomee,Undirected,cesar,1
cesar,Undirected,brute,1
cesar,Undirected,pindare,1
brute,Undirected,pindare,1
oroondate,Undirected,statira,5
oroondate,Undirected,berenice,1
statira,Undirected,berenice,2
alcmene,Undirected,persee,3
alcmene,Undirected,le-candiot,1
alcmene,Undirected,euctee,1
alcmene,Undirected,eudee,1
persee,Undirected,le-candiot,1
persee,Undirected,euctee,1
persee,Undirected,eudee,2
persee,Undirected,paul-emile,1
persee,Undirected,tibere,1
persee,Undirected,l-edile,1
le-candiot,Undirected,euctee,1
paul-emile,Undirected,tibere,1
