Source,Type,Target,Weight
frontin,Undirected,le-chevalier,7
frontin,Undirected,la-comtesse,2
frontin,Undirected,lisette,2
frontin,Undirected,la-marquise,2
frontin,Undirected,dorimont,1
frontin,Undirected,julie,1
le-chevalier,Undirected,la-comtesse,3
le-chevalier,Undirected,la-marquise,3
le-chevalier,Undirected,lisette,2
le-chevalier,Undirected,dorimont,1
le-chevalier,Undirected,julie,1
la-comtesse,Undirected,la-marquise,7
la-comtesse,Undirected,dorimont,5
la-comtesse,Undirected,lisette,2
la-comtesse,Undirected,brigantin,1
la-comtesse,Undirected,julie,1
la-marquise,Undirected,julie,2
la-marquise,Undirected,dorimont,5
la-marquise,Undirected,lisette,2
la-marquise,Undirected,brigantin,1
julie,Undirected,lisette,1
julie,Undirected,dorimont,1
dorimont,Undirected,lisette,2
dorimont,Undirected,brigantin,1
