Source,Type,Target,Weight
galaor,Undirected,perion,5
galaor,Undirected,elizene,2
galaor,Undirected,dariolette,3
galaor,Undirected,l-ombre,1
galaor,Undirected,le-roi,1
galaor,Undirected,un-berger,1
galaor,Undirected,un-gaulois,1
perion,Undirected,le-roi,4
perion,Undirected,dariolette,5
perion,Undirected,elizene,2
perion,Undirected,l-ombre,1
perion,Undirected,un-berger,1
perion,Undirected,un-gaulois,1
le-roi,Undirected,dariolette,2
le-roi,Undirected,l-ombre,1
le-roi,Undirected,elizene,1
dariolette,Undirected,elizene,3
dariolette,Undirected,l-ombre,1
dariolette,Undirected,un-berger,1
dariolette,Undirected,un-gaulois,1
elizene,Undirected,l-ombre,1
un-berger,Undirected,un-gaulois,1
