Source,Type,Target,Weight
monsieur-de-blandimare,Undirected,l-hote,1
monsieur-de-blandimare,Undirected,belle-ombre,1
monsieur-de-blandimare,Undirected,madame-beau-soleil,2
monsieur-de-blandimare,Undirected,beau-sejour,1
monsieur-de-blandimare,Undirected,belle-epine,2
monsieur-de-blandimare,Undirected,belle-fleur,1
monsieur-de-blandimare,Undirected,beau-soleil,2
belle-ombre,Undirected,belle-fleur,1
belle-ombre,Undirected,arlequin,1
belle-ombre,Undirected,belle-epine,1
belle-ombre,Undirected,beau-sejour,1
belle-ombre,Undirected,madame-belle-epine,1
belle-ombre,Undirected,beau-soleil,1
belle-ombre,Undirected,la-belle-epine,1
belle-ombre,Undirected,madame-beau-soleil,1
arlequin,Undirected,belle-fleur,1
arlequin,Undirected,belle-epine,1
arlequin,Undirected,beau-sejour,1
arlequin,Undirected,madame-belle-epine,1
arlequin,Undirected,beau-soleil,1
arlequin,Undirected,la-belle-epine,1
arlequin,Undirected,madame-beau-soleil,1
belle-fleur,Undirected,belle-epine,2
belle-fleur,Undirected,beau-sejour,2
belle-fleur,Undirected,madame-belle-epine,1
belle-fleur,Undirected,beau-soleil,2
belle-fleur,Undirected,la-belle-epine,1
belle-fleur,Undirected,madame-beau-soleil,2
belle-epine,Undirected,beau-sejour,2
belle-epine,Undirected,madame-belle-epine,1
belle-epine,Undirected,beau-soleil,3
belle-epine,Undirected,la-belle-epine,1
belle-epine,Undirected,madame-beau-soleil,3
beau-sejour,Undirected,madame-belle-epine,1
beau-sejour,Undirected,beau-soleil,2
beau-sejour,Undirected,la-belle-epine,1
beau-sejour,Undirected,madame-beau-soleil,2
madame-belle-epine,Undirected,beau-soleil,1
madame-belle-epine,Undirected,la-belle-epine,1
madame-belle-epine,Undirected,madame-beau-soleil,1
beau-soleil,Undirected,la-belle-epine,1
beau-soleil,Undirected,madame-beau-soleil,3
la-belle-epine,Undirected,madame-beau-soleil,1
tancrede,Undirected,iris,1
tancrede,Undirected,clorice,1
tancrede,Undirected,alcidon,1
tancrede,Undirected,clorlce,1
iris,Undirected,clorice,1
iris,Undirected,alcidon,1
iris,Undirected,clorlce,1
clorice,Undirected,alcidon,1
clorice,Undirected,clorlce,1
alcidon,Undirected,clorlce,1
