Source,Type,Target,Weight
durbin,Undirected,zerbin,7
durbin,Undirected,piano,2
durbin,Undirected,celenie,7
durbin,Undirected,henriette,4
durbin,Undirected,vivatche,4
durbin,Undirected,presto,2
durbin,Undirected,melophanie,1
zerbin,Undirected,piano,3
zerbin,Undirected,celenie,4
zerbin,Undirected,henriette,9
zerbin,Undirected,vivatche,2
zerbin,Undirected,l-esprit-infernal,1
zerbin,Undirected,presto,1
zerbin,Undirected,melophanie,1
piano,Undirected,vivatche,1
piano,Undirected,celenie,1
piano,Undirected,henriette,1
celenie,Undirected,henriette,4
celenie,Undirected,vivatche,5
celenie,Undirected,presto,2
celenie,Undirected,l-esclave,1
celenie,Undirected,melophanie,1
henriette,Undirected,vivatche,2
henriette,Undirected,l-esprit-infernal,1
henriette,Undirected,presto,1
henriette,Undirected,melophanie,1
vivatche,Undirected,presto,4
vivatche,Undirected,melophanie,4
vivatche,Undirected,l-esclave,2
presto,Undirected,l-esprit-infernal,1
presto,Undirected,melophanie,1
