Source,Type,Target,Weight
madame-verrieres,Undirected,juliette,5
madame-verrieres,Undirected,martine,1
madame-verrieres,Undirected,la-baronne,3
madame-verrieres,Undirected,monsieur-verrieres,3
madame-verrieres,Undirected,fernand,1
madame-verrieres,Undirected,le-baron,1
juliette,Undirected,martine,2
juliette,Undirected,la-baronne,3
juliette,Undirected,monsieur-verrieres,4
juliette,Undirected,fernand,1
juliette,Undirected,le-baron,1
juliette,Undirected,tous,1
martine,Undirected,fernand,1
martine,Undirected,monsieur-verrieres,3
martine,Undirected,tous,1
fernand,Undirected,monsieur-verrieres,2
fernand,Undirected,le-baron,3
fernand,Undirected,la-baronne,1
monsieur-verrieres,Undirected,la-baronne,5
monsieur-verrieres,Undirected,le-baron,1
monsieur-verrieres,Undirected,tous,1
la-baronne,Undirected,le-baron,1
