Source,Type,Target,Weight
eugene,Undirected,auguste,1
eugene,Undirected,emile,1
eugene,Undirected,felix,1
eugene,Undirected,clement,1
eugene,Undirected,gustave,1
eugene,Undirected,charles,1
auguste,Undirected,emile,1
auguste,Undirected,felix,1
auguste,Undirected,clement,1
auguste,Undirected,gustave,1
auguste,Undirected,charles,1
emile,Undirected,felix,1
emile,Undirected,clement,1
emile,Undirected,gustave,1
emile,Undirected,charles,1
felix,Undirected,clement,1
felix,Undirected,gustave,1
felix,Undirected,charles,1
clement,Undirected,gustave,1
clement,Undirected,charles,1
gustave,Undirected,charles,1
