Source,Type,Target,Weight
conine,Undirected,messaline,1
conine,Undirected,vitus,4
conine,Undirected,le-roi,1
conine,Undirected,le-premier-garde,1
conine,Undirected,le-second-garde,1
conine,Undirected,le-garde,1
messaline,Undirected,pine,1
messaline,Undirected,matricius,1
messaline,Undirected,nombrilis,1
messaline,Undirected,le-roi,1
vitus,Undirected,le-garde,2
vitus,Undirected,le-premier-garde,1
vitus,Undirected,le-second-garde,1
le-garde,Undirected,le-premier-garde,1
le-garde,Undirected,le-second-garde,1
pine,Undirected,matricius,1
pine,Undirected,nombrilis,1
matricius,Undirected,nombrilis,1
le-premier-garde,Undirected,le-second-garde,1
