Source,Type,Target,Weight
florice,Undirected,alcandre,3
florice,Undirected,circeine,5
florice,Undirected,cerinte,6
florice,Undirected,arimant,3
florice,Undirected,palinice,4
florice,Undirected,sileine,3
florice,Undirected,clorian,2
alcandre,Undirected,circeine,5
alcandre,Undirected,palinice,3
alcandre,Undirected,arimant,2
alcandre,Undirected,clorian,2
alcandre,Undirected,sileine,2
alcandre,Undirected,cerinte,2
circeine,Undirected,palinice,4
circeine,Undirected,arimant,2
circeine,Undirected,clorian,4
circeine,Undirected,cerinte,4
circeine,Undirected,sileine,3
clorian,Undirected,palinice,3
clorian,Undirected,cerinte,3
clorian,Undirected,sileine,3
clorian,Undirected,arimant,2
palinice,Undirected,sileine,3
palinice,Undirected,cerinte,2
palinice,Undirected,arimant,1
cerinte,Undirected,arimant,4
cerinte,Undirected,sileine,3
arimant,Undirected,sileine,1
