Source,Type,Target,Weight
diane,Undirected,elise,4
diane,Undirected,julie,14
diane,Undirected,pauline,2
diane,Undirected,clitandre,6
diane,Undirected,ormin,4
diane,Undirected,clorimant,5
diane,Undirected,geraste,5
diane,Undirected,octave,3
diane,Undirected,polemas,1
elise,Undirected,julie,4
elise,Undirected,pauline,13
elise,Undirected,clorimant,9
elise,Undirected,geraste,8
elise,Undirected,clitandre,7
elise,Undirected,ormin,5
elise,Undirected,octave,5
elise,Undirected,polemas,6
julie,Undirected,pauline,3
julie,Undirected,clitandre,5
julie,Undirected,ormin,4
julie,Undirected,clorimant,5
julie,Undirected,geraste,5
julie,Undirected,octave,3
julie,Undirected,polemas,1
pauline,Undirected,clorimant,9
pauline,Undirected,geraste,8
pauline,Undirected,clitandre,4
pauline,Undirected,ormin,3
pauline,Undirected,polemas,2
pauline,Undirected,octave,1
clitandre,Undirected,clorimant,3
clitandre,Undirected,geraste,3
clitandre,Undirected,ormin,11
clitandre,Undirected,octave,7
clitandre,Undirected,polemas,6
clorimant,Undirected,geraste,15
clorimant,Undirected,polemas,3
clorimant,Undirected,octave,3
clorimant,Undirected,ormin,3
geraste,Undirected,ormin,2
geraste,Undirected,polemas,2
geraste,Undirected,octave,1
polemas,Undirected,octave,8
polemas,Undirected,ormin,3
octave,Undirected,ormin,4
