Source,Type,Target,Weight
monsieur-de-saint-firmin,Undirected,pauline,8
monsieur-de-saint-firmin,Undirected,monsieur-vincent,2
monsieur-de-saint-firmin,Undirected,l-huissier,1
monsieur-de-saint-firmin,Undirected,un-archer,1
monsieur-de-saint-firmin,Undirected,deuxieme-archer,1
monsieur-de-saint-firmin,Undirected,dumont,1
monsieur-de-saint-firmin,Undirected,dupre,1
pauline,Undirected,monsieur-vincent,2
pauline,Undirected,l-huissier,1
pauline,Undirected,un-archer,1
pauline,Undirected,deuxieme-archer,1
pauline,Undirected,dumont,2
pauline,Undirected,dupre,1
l-huissier,Undirected,un-archer,1
l-huissier,Undirected,deuxieme-archer,1
un-archer,Undirected,deuxieme-archer,1
dumont,Undirected,dupre,1
