Source,Type,Target,Weight
brute,Undirected,premier-chef,3
brute,Undirected,cassie,1
brute,Undirected,le-genie,1
brute,Undirected,porcie,2
brute,Undirected,second-chef,1
brute,Undirected,troisieme-chef,1
brute,Undirected,titine,2
brute,Undirected,suite,1
brute,Undirected,un-de-la-suite,1
brute,Undirected,straton,2
brute,Undirected,l-un-des-amis,1
brute,Undirected,l-autre-ami,1
premier-chef,Undirected,marc-antoine,1
premier-chef,Undirected,second-chef,2
premier-chef,Undirected,troisieme-chef,2
cassie,Undirected,titine,2
cassie,Undirected,pindare,2
cassie,Undirected,demetrie,2
titine,Undirected,pindare,1
titine,Undirected,demetrie,1
titine,Undirected,suite,1
titine,Undirected,un-de-la-suite,1
porcie,Undirected,la-compagne,3
porcie,Undirected,premier-des-amis,1
porcie,Undirected,les-deux-amis,1
marc-antoine,Undirected,second-chef,1
marc-antoine,Undirected,troisieme-chef,1
marc-antoine,Undirected,un-de-la-suite-d-antoine,1
marc-antoine,Undirected,le-medecin,1
marc-antoine,Undirected,octave,1
second-chef,Undirected,troisieme-chef,2
un-de-la-suite-d-antoine,Undirected,le-medecin,1
pindare,Undirected,demetrie,2
demetrie,Undirected,octave,1
demetrie,Undirected,antoine,1
suite,Undirected,un-de-la-suite,1
octave,Undirected,antoine,5
octave,Undirected,le-soldat,2
antoine,Undirected,le-soldat,2
straton,Undirected,l-un-des-amis,1
straton,Undirected,l-autre-ami,1
l-un-des-amis,Undirected,l-autre-ami,1
premier-des-amis,Undirected,les-deux-amis,1
