Source,Type,Target,Weight
julie,Undirected,adelaïde,4
julie,Undirected,clarice,4
julie,Undirected,hiradot,2
julie,Undirected,le-choeur,1
julie,Undirected,monsieur-mouton,1
julie,Undirected,monsieur-jourdain,1
adelaïde,Undirected,clarice,3
adelaïde,Undirected,hiradot,6
adelaïde,Undirected,le-choeur,3
adelaïde,Undirected,le-suisse,1
adelaïde,Undirected,tous-les-acteurs,1
adelaïde,Undirected,rigaut,2
adelaïde,Undirected,monsieur-jourdain,1
adelaïde,Undirected,monsieur-mouton,1
clarice,Undirected,monsieur-mouton,1
clarice,Undirected,monsieur-jourdain,1
clarice,Undirected,rigaut,1
clarice,Undirected,hiradot,1
hiradot,Undirected,le-choeur,2
hiradot,Undirected,le-suisse,1
hiradot,Undirected,tous-les-acteurs,1
le-choeur,Undirected,le-suisse,1
le-choeur,Undirected,tous-les-acteurs,1
le-choeur,Undirected,rigaut,1
le-suisse,Undirected,tous-les-acteurs,1
isidore,Undirected,rigaut,1
rigaut,Undirected,monsieur-mouton,2
rigaut,Undirected,monsieur-jourdain,2
un-garçon-de-theatre,Undirected,monsieur-mouton,1
un-garçon-de-theatre,Undirected,monsieur-jourdain,1
monsieur-mouton,Undirected,monsieur-jourdain,6
