Source,Type,Target,Weight
minerve,Undirected,la-gloire,1
orphise,Undirected,ariste,12
orphise,Undirected,le-poete,1
orphise,Undirected,la-femme-savante,1
orphise,Undirected,le-financier,1
orphise,Undirected,le-philosophe,1
orphise,Undirected,lucinde,4
orphise,Undirected,le-medecin,1
orphise,Undirected,lindor,1
orphise,Undirected,frontin,1
ariste,Undirected,le-poete,1
ariste,Undirected,la-femme-savante,1
ariste,Undirected,le-financier,1
ariste,Undirected,le-philosophe,1
ariste,Undirected,lucinde,3
ariste,Undirected,le-medecin,1
ariste,Undirected,lindor,1
lucinde,Undirected,le-medecin,1
lucinde,Undirected,lindor,1
