Source,Type,Target,Weight
damis,Undirected,la-vigne,8
damis,Undirected,angelique,5
damis,Undirected,lisimon,1
damis,Undirected,lisette,4
damis,Undirected,dorante,1
damis,Undirected,olimpe,4
damis,Undirected,eraste,1
damis,Undirected,l-olive,1
la-vigne,Undirected,eraste,2
la-vigne,Undirected,l-olive,2
la-vigne,Undirected,angelique,4
la-vigne,Undirected,lisimon,1
la-vigne,Undirected,lisette,4
la-vigne,Undirected,dorante,1
la-vigne,Undirected,olimpe,3
eraste,Undirected,l-olive,3
eraste,Undirected,angelique,1
eraste,Undirected,lisette,2
eraste,Undirected,olimpe,1
l-olive,Undirected,lisette,3
l-olive,Undirected,olimpe,2
l-olive,Undirected,angelique,1
lisette,Undirected,olimpe,5
lisette,Undirected,angelique,9
lisette,Undirected,dorante,2
lisette,Undirected,lisimon,1
olimpe,Undirected,angelique,2
angelique,Undirected,dorante,1
angelique,Undirected,lisimon,2
