Source,Type,Target,Weight
le-mousse,Undirected,la-bejart,5
le-mousse,Undirected,gros-rene,5
le-mousse,Undirected,moliere,5
le-mousse,Undirected,le-vieux-marin,2
le-mousse,Undirected,mademoiselle-du-rose,1
le-mousse,Undirected,la-forest,3
le-mousse,Undirected,le-bosco,2
le-mousse,Undirected,le-capitaine,1
le-mousse,Undirected,le-gouverneur,1
la-bejart,Undirected,moliere,10
la-bejart,Undirected,gros-rene,9
la-bejart,Undirected,le-vieux-marin,2
la-bejart,Undirected,mademoiselle-du-rose,3
la-bejart,Undirected,la-forest,5
la-bejart,Undirected,le-bosco,3
la-bejart,Undirected,le-capitaine,2
la-bejart,Undirected,le-gouverneur,3
moliere,Undirected,gros-rene,10
moliere,Undirected,le-vieux-marin,2
moliere,Undirected,mademoiselle-du-rose,3
moliere,Undirected,la-forest,7
moliere,Undirected,le-bosco,3
moliere,Undirected,le-capitaine,2
moliere,Undirected,le-gouverneur,5
moliere,Undirected,bejart,2
gros-rene,Undirected,le-vieux-marin,2
gros-rene,Undirected,mademoiselle-du-rose,3
gros-rene,Undirected,la-forest,6
gros-rene,Undirected,le-bosco,3
gros-rene,Undirected,le-capitaine,2
gros-rene,Undirected,le-gouverneur,3
le-vieux-marin,Undirected,mademoiselle-du-rose,1
mademoiselle-du-rose,Undirected,le-gouverneur,2
mademoiselle-du-rose,Undirected,le-capitaine,1
la-forest,Undirected,le-bosco,3
la-forest,Undirected,le-capitaine,1
la-forest,Undirected,le-gouverneur,1
le-bosco,Undirected,le-capitaine,1
le-bosco,Undirected,le-gouverneur,1
le-capitaine,Undirected,le-gouverneur,2
le-gouverneur,Undirected,bejart,1
