Source,Type,Target,Weight
emilie,Undirected,le-chevalier,6
emilie,Undirected,la-waltoline,2
emilie,Undirected,le-marquis,5
emilie,Undirected,boursault,2
emilie,Undirected,amarante,2
emilie,Undirected,ortodoxe,2
emilie,Undirected,la-france,1
le-chevalier,Undirected,la-waltoline,1
le-chevalier,Undirected,le-marquis,4
le-chevalier,Undirected,boursault,2
le-chevalier,Undirected,amarante,2
le-chevalier,Undirected,ortodoxe,2
le-chevalier,Undirected,la-france,1
la-waltoline,Undirected,le-marquis,1
le-marquis,Undirected,boursault,2
le-marquis,Undirected,amarante,2
le-marquis,Undirected,ortodoxe,2
le-marquis,Undirected,la-france,1
boursault,Undirected,amarante,1
boursault,Undirected,ortodoxe,1
amarante,Undirected,ortodoxe,2
amarante,Undirected,la-france,1
ortodoxe,Undirected,la-france,1
