Source,Type,Target,Weight
camille,Undirected,lucille,10
camille,Undirected,papyrie,7
camille,Undirected,le-garde,1
camille,Undirected,comine,4
camille,Undirected,flavie,4
camille,Undirected,fabie,3
camille,Undirected,papyre,8
camille,Undirected,fabie-pere,2
camille,Undirected,fabie-fils,2
camille,Undirected,martian,1
lucille,Undirected,papyrie,10
lucille,Undirected,le-garde,1
lucille,Undirected,comine,1
lucille,Undirected,flavie,4
lucille,Undirected,fabie,2
lucille,Undirected,papyre,4
lucille,Undirected,fabie-pere,1
lucille,Undirected,martian,1
lucille,Undirected,fabie-fils,1
papyrie,Undirected,comine,1
papyrie,Undirected,flavie,6
papyrie,Undirected,fabie,2
papyrie,Undirected,papyre,3
papyrie,Undirected,fabie-pere,1
papyrie,Undirected,martian,1
papyrie,Undirected,fabie-fils,1
comine,Undirected,flavie,1
comine,Undirected,fabie,1
comine,Undirected,papyre,3
comine,Undirected,fabie-pere,1
comine,Undirected,fabie-fils,1
flavie,Undirected,fabie,3
flavie,Undirected,papyre,2
flavie,Undirected,fabie-pere,1
flavie,Undirected,martian,1
flavie,Undirected,fabie-fils,1
fabie,Undirected,papyre,2
fabie,Undirected,fabie-fils,1
papyre,Undirected,fabie-pere,3
papyre,Undirected,fabie-fils,4
papyre,Undirected,martian,2
fabie-pere,Undirected,fabie-fils,3
fabie-pere,Undirected,martian,2
fabie-fils,Undirected,martian,2
