Source,Type,Target,Weight
bocchar,Undirected,sophonisbe,1
sophonisbe,Undirected,herminie,3
sophonisbe,Undirected,eryxe,5
sophonisbe,Undirected,syphax,2
sophonisbe,Undirected,massinisse,4
sophonisbe,Undirected,lepide,1
sophonisbe,Undirected,mezetulle,3
sophonisbe,Undirected,page,1
eryxe,Undirected,barcee,1
eryxe,Undirected,massinisse,2
eryxe,Undirected,page,1
eryxe,Undirected,mezetulle,1
eryxe,Undirected,lelius,3
eryxe,Undirected,lepide,1
syphax,Undirected,lepide,2
syphax,Undirected,lelius,1
massinisse,Undirected,mezetulle,2
massinisse,Undirected,lepide,1
massinisse,Undirected,lelius,2
massinisse,Undirected,albin,1
mezetulle,Undirected,page,1
lepide,Undirected,lelius,1
lelius,Undirected,albin,1
