Source,Type,Target,Weight
antigone,Undirected,camille,1
antigone,Undirected,pyrrhus,4
antigone,Undirected,androclide,1
antigone,Undirected,neoptolemus,3
antigone,Undirected,gelon,2
antigone,Undirected,deidamie,2
antigone,Undirected,hippias,1
camille,Undirected,deidamie,1
camille,Undirected,neoptolemus,1
pyrrhus,Undirected,deidamie,5
pyrrhus,Undirected,neoptolemus,6
pyrrhus,Undirected,gelon,4
pyrrhus,Undirected,androclide,2
pyrrhus,Undirected,hippias,1
deidamie,Undirected,neree,1
deidamie,Undirected,hippias,5
deidamie,Undirected,androclide,7
deidamie,Undirected,neoptolemus,10
deidamie,Undirected,gelon,3
hippias,Undirected,androclide,2
hippias,Undirected,neoptolemus,2
hippias,Undirected,gelon,2
androclide,Undirected,neoptolemus,6
androclide,Undirected,gelon,3
neoptolemus,Undirected,gelon,8
