Source,Type,Target,Weight
olimbre,Undirected,ursace,9
olimbre,Undirected,olicharsis,3
olimbre,Undirected,thrasimond,6
olimbre,Undirected,imperatrice,3
olimbre,Undirected,placidie,1
olimbre,Undirected,eudoxe,1
olimbre,Undirected,genseric,2
ursace,Undirected,olicharsis,3
ursace,Undirected,thrasimond,6
ursace,Undirected,imperatrice,4
ursace,Undirected,placidie,1
ursace,Undirected,eudoxe,1
ursace,Undirected,genseric,1
olicharsis,Undirected,genseric,2
olicharsis,Undirected,aspar,1
olicharsis,Undirected,thrasimond,1
eudoxe,Undirected,imperatrice,5
eudoxe,Undirected,placidie,5
eudoxe,Undirected,genseric,2
eudoxe,Undirected,thrasimond,2
imperatrice,Undirected,placidie,4
imperatrice,Undirected,genseric,3
imperatrice,Undirected,thrasimond,4
imperatrice,Undirected,aspar,1
genseric,Undirected,aspar,4
genseric,Undirected,placidie,2
genseric,Undirected,thrasimond,2
aspar,Undirected,thrasimond,1
placidie,Undirected,thrasimond,2
thrasimond,Undirected,talerbal,1
