Source,Type,Target,Weight
finot,Undirected,plaisantin,4
finot,Undirected,double-sens,2
finot,Undirected,madme-cocasse,4
finot,Undirected,barbe,4
finot,Undirected,taxe,5
finot,Undirected,grapin,1
plaisantin,Undirected,double-sens,2
plaisantin,Undirected,madme-cocasse,4
plaisantin,Undirected,barbe,3
plaisantin,Undirected,taxe,4
double-sens,Undirected,madme-cocasse,2
double-sens,Undirected,barbe,2
double-sens,Undirected,taxe,1
madme-cocasse,Undirected,barbe,5
madme-cocasse,Undirected,taxe,5
barbe,Undirected,taxe,5
taxe,Undirected,grapin,1
