Source,Type,Target,Weight
tite,Undirected,vitelle,5
tite,Undirected,tibere,11
tite,Undirected,tullie,7
tite,Undirected,brute,4
tite,Undirected,junie,3
tite,Undirected,julie,1
tite,Undirected,marcellin,1
vitelle,Undirected,tibere,4
vitelle,Undirected,tullie,3
vitelle,Undirected,brute,2
tibere,Undirected,tullie,5
tibere,Undirected,brute,3
tibere,Undirected,junie,3
tibere,Undirected,julie,1
tibere,Undirected,marcellin,1
tullie,Undirected,brute,2
tullie,Undirected,julie,3
tullie,Undirected,livie,1
tullie,Undirected,junie,4
tullie,Undirected,marcelle,1
tullie,Undirected,marcellin,2
brute,Undirected,marcellin,1
brute,Undirected,junie,3
brute,Undirected,livie,1
julie,Undirected,livie,1
julie,Undirected,junie,2
julie,Undirected,marcelle,1
livie,Undirected,junie,1
junie,Undirected,marcellin,3
junie,Undirected,marcelle,2
