Source,Type,Target,Weight
dumont,Undirected,agathe,2
dumont,Undirected,durval,1
agathe,Undirected,durval,1
agathe,Undirected,le-marquis,2
agathe,Undirected,julie,1
agathe,Undirected,madame-durval,3
agathe,Undirected,la-marquise,2
agathe,Undirected,le-docteur,1
durval,Undirected,de-surmon,3
durval,Undirected,madame-durval,3
durval,Undirected,julie,3
durval,Undirected,la-marquise,1
durval,Undirected,le-marquis,1
de-surmon,Undirected,julie,3
de-surmon,Undirected,madame-durval,2
de-surmon,Undirected,la-marquise,1
de-surmon,Undirected,le-marquis,1
julie,Undirected,le-marquis,4
julie,Undirected,la-marquise,3
julie,Undirected,madame-durval,3
le-marquis,Undirected,la-marquise,5
le-marquis,Undirected,madame-durval,3
la-marquise,Undirected,madame-durval,5
la-marquise,Undirected,le-docteur,1
madame-durval,Undirected,le-docteur,1
madame-durval,Undirected,la-comtesse,1
