Source,Type,Target,Weight
trophime,Undirected,argante,4
trophime,Undirected,armide,3
trophime,Undirected,premier-larron,1
trophime,Undirected,second-larron,1
trophime,Undirected,gerberne,1
trophime,Undirected,nearque,3
trophime,Undirected,antelme,4
trophime,Undirected,indulphe,3
trophime,Undirected,lugtace,2
trophime,Undirected,mogale,1
argante,Undirected,armide,2
argante,Undirected,premier-larron,1
argante,Undirected,second-larron,1
argante,Undirected,gerberne,1
argante,Undirected,mogale,1
argante,Undirected,indulphe,1
argante,Undirected,lugtace,1
armide,Undirected,gerberne,2
armide,Undirected,premier-larron,1
armide,Undirected,second-larron,1
armide,Undirected,nearque,1
armide,Undirected,antelme,1
gerberne,Undirected,premier-larron,1
gerberne,Undirected,second-larron,1
gerberne,Undirected,gelase,1
gerberne,Undirected,dipne,2
gerberne,Undirected,ambrokele,1
gerberne,Undirected,le-roi,1
premier-larron,Undirected,second-larron,1
dipne,Undirected,ambrokele,3
dipne,Undirected,gelase,2
dipne,Undirected,le-roi,4
dipne,Undirected,mogale,1
ambrokele,Undirected,gelase,2
ambrokele,Undirected,le-roi,1
ambrokele,Undirected,mogale,1
gelase,Undirected,le-roi,1
gelase,Undirected,mogale,1
nearque,Undirected,antelme,1
nearque,Undirected,le-roi,2
nearque,Undirected,mogale,2
nearque,Undirected,indulphe,1
nearque,Undirected,lugtace,1
antelme,Undirected,indulphe,2
antelme,Undirected,lugtace,1
indulphe,Undirected,lugtace,4
indulphe,Undirected,le-roi,1
indulphe,Undirected,mogale,3
lugtace,Undirected,le-roi,1
lugtace,Undirected,mogale,3
le-roi,Undirected,mogale,5
