Source,Type,Target,Weight
merope,Undirected,cephalie,7
merope,Undirected,le-tyran,2
merope,Undirected,philoclee,4
merope,Undirected,orphise,1
merope,Undirected,telephonte,1
cephalie,Undirected,philoclee,2
cephalie,Undirected,orphise,1
cephalie,Undirected,telephonte,1
le-tyran,Undirected,demochare,1
le-tyran,Undirected,amynthor,1
demochare,Undirected,amynthor,1
demochare,Undirected,philoclee,2
demochare,Undirected,tyndare,1
philoclee,Undirected,orphise,2
philoclee,Undirected,tyrene,1
philoclee,Undirected,telephonte,1
tyrene,Undirected,tydee,1
tyrene,Undirected,thoas,1
tyrene,Undirected,telephonte,1
tydee,Undirected,thoas,1
