Source,Type,Target,Weight
gaillardin,Undirected,laensbergh,3
gaillardin,Undirected,les-colporteurs,1
gaillardin,Undirected,aigrefine,2
gaillardin,Undirected,tous-trois,1
laensbergh,Undirected,aigrefine,3
laensbergh,Undirected,ensemble,1
laensbergh,Undirected,les-colporteurs,1
laensbergh,Undirected,tous-trois,1
aigrefine,Undirected,ensemble,1
aigrefine,Undirected,follette,2
aigrefine,Undirected,nostradamus,1
aigrefine,Undirected,de-la-pierre,1
aigrefine,Undirected,les-colporteurs,1
aigrefine,Undirected,tous-trois,1
follette,Undirected,colporteurs,1
follette,Undirected,aigrefin,1
follette,Undirected,de-la-pierre,2
follette,Undirected,nostradamus,6
follette,Undirected,un-berger,1
follette,Undirected,alix,2
follette,Undirected,tous-trois,1
colporteurs,Undirected,aigrefin,1
nostradamus,Undirected,de-la-pierre,3
nostradamus,Undirected,un-berger,1
nostradamus,Undirected,alix,2
nostradamus,Undirected,tous-trois,1
tous-trois,Undirected,alix,1
