Source,Type,Target,Weight
les-deux-colporteurs,Undirected,premier-colporteur,1
les-deux-colporteurs,Undirected,second-colporteur,1
premier-colporteur,Undirected,second-colporteur,1
le-colporteur,Undirected,delphine,4
le-colporteur,Undirected,arlequin,3
le-colporteur,Undirected,l-imprimeur,2
le-colporteur,Undirected,le-prote,2
le-colporteur,Undirected,gilles,3
le-colporteur,Undirected,la-ronde,1
delphine,Undirected,arlequin,9
delphine,Undirected,la-ronde,5
delphine,Undirected,gilles,5
delphine,Undirected,le-prote,1
delphine,Undirected,l-imprimeur,1
arlequin,Undirected,la-ronde,4
arlequin,Undirected,gilles,11
arlequin,Undirected,balourd,1
arlequin,Undirected,l-imprimeur,2
arlequin,Undirected,le-prote,2
la-ronde,Undirected,gilles,4
la-ronde,Undirected,le-prote,1
la-ronde,Undirected,l-imprimeur,1
gilles,Undirected,balourd,1
gilles,Undirected,le-prote,2
gilles,Undirected,l-imprimeur,2
gilles,Undirected,ensemble,1
l-imprimeur,Undirected,le-prote,2
l-imprimeur,Undirected,ensemble,1
