Source,Type,Target,Weight
arlequin,Undirected,colombine,3
arlequin,Undirected,l-epine,1
arlequin,Undirected,madame-jacquemard,2
arlequin,Undirected,monsieur-jacquemard,3
arlequin,Undirected,osiris,1
arlequin,Undirected,le-choeur,1
arlequin,Undirected,le-limonadier,1
arlequin,Undirected,la-sibylle,2
arlequin,Undirected,mezzetin,1
colombine,Undirected,l-epine,1
colombine,Undirected,madame-jacquemard,2
colombine,Undirected,la-sibylle,1
colombine,Undirected,monsieur-jacquemard,1
colombine,Undirected,osiris,1
l-epine,Undirected,madame-jacquemard,1
madame-jacquemard,Undirected,osiris,3
madame-jacquemard,Undirected,la-sibylle,1
madame-jacquemard,Undirected,monsieur-jacquemard,2
la-sibylle,Undirected,le-limonadier,1
la-sibylle,Undirected,monsieur-jacquemard,1
la-sibylle,Undirected,mezzetin,1
osiris,Undirected,monsieur-jacquemard,2
monsieur-jacquemard,Undirected,le-choeur,1
monsieur-jacquemard,Undirected,le-limonadier,1
