Source,Type,Target,Weight
eugene,Undirected,messire-jean,7
eugene,Undirected,helene,5
eugene,Undirected,matthieu,4
eugene,Undirected,guillaume,4
eugene,Undirected,alix,1
eugene,Undirected,florimond,1
eugene,Undirected,arnault,1
messire-jean,Undirected,guillaume,4
messire-jean,Undirected,alix,2
messire-jean,Undirected,helene,4
messire-jean,Undirected,matthieu,3
messire-jean,Undirected,florimond,1
messire-jean,Undirected,arnault,1
guillaume,Undirected,alix,3
guillaume,Undirected,florimond,2
guillaume,Undirected,arnault,2
guillaume,Undirected,pierre,1
guillaume,Undirected,matthieu,4
guillaume,Undirected,helene,3
alix,Undirected,florimond,2
alix,Undirected,arnault,2
alix,Undirected,pierre,1
alix,Undirected,helene,1
alix,Undirected,matthieu,1
florimond,Undirected,pierre,2
florimond,Undirected,arnault,6
florimond,Undirected,helene,1
florimond,Undirected,matthieu,1
pierre,Undirected,arnault,1
arnault,Undirected,helene,1
arnault,Undirected,matthieu,1
helene,Undirected,matthieu,3
