Source,Type,Target,Weight
themire,Undirected,madame-clopin,9
themire,Undirected,le-marquis,4
themire,Undirected,monsieur-clopin,3
themire,Undirected,julie,6
themire,Undirected,lindor,3
themire,Undirected,la-deputee,2
themire,Undirected,le-depute,3
themire,Undirected,madame-copin,1
madame-clopin,Undirected,le-marquis,3
madame-clopin,Undirected,monsieur-clopin,3
madame-clopin,Undirected,julie,6
madame-clopin,Undirected,lindor,3
madame-clopin,Undirected,la-deputee,2
madame-clopin,Undirected,le-depute,3
madame-clopin,Undirected,madame-copin,1
le-marquis,Undirected,monsieur-clopin,4
le-marquis,Undirected,le-depute,3
le-marquis,Undirected,lindor,3
le-marquis,Undirected,madame-copin,1
le-marquis,Undirected,julie,1
monsieur-clopin,Undirected,le-depute,3
monsieur-clopin,Undirected,lindor,3
monsieur-clopin,Undirected,madame-copin,1
monsieur-clopin,Undirected,julie,1
julie,Undirected,lindor,2
julie,Undirected,la-deputee,2
julie,Undirected,le-depute,2
lindor,Undirected,le-depute,3
lindor,Undirected,madame-copin,1
la-deputee,Undirected,le-depute,1
le-depute,Undirected,madame-copin,1
