Source,Type,Target,Weight
artaban,Undirected,abradate,3
artaban,Undirected,arsace,5
artaban,Undirected,tiridate,4
artaban,Undirected,erinice,2
artaban,Undirected,mitrane,2
artaban,Undirected,talestris,2
abradate,Undirected,talestris,2
abradate,Undirected,erinice,1
abradate,Undirected,tiridate,2
abradate,Undirected,arsace,1
abradate,Undirected,mitrane,1
talestris,Undirected,barsine,1
talestris,Undirected,tiridate,3
talestris,Undirected,mitrane,3
talestris,Undirected,arsace,3
tiridate,Undirected,arsace,3
tiridate,Undirected,mitrane,4
tiridate,Undirected,erinice,2
tiridate,Undirected,timagene,1
arsace,Undirected,timagene,1
arsace,Undirected,erinice,1
arsace,Undirected,mitrane,2
erinice,Undirected,orasie,1
