Source,Type,Target,Weight
agenor,Undirected,astrate,3
agenor,Undirected,nerbal,1
agenor,Undirected,sichee,1
agenor,Undirected,elise,1
agenor,Undirected,geraste,1
astrate,Undirected,elise,4
astrate,Undirected,belus,1
astrate,Undirected,corisbe,2
astrate,Undirected,geraste,2
astrate,Undirected,sichee,5
astrate,Undirected,nicogene,1
sichee,Undirected,bazore,2
sichee,Undirected,elise,3
sichee,Undirected,nicogene,2
sichee,Undirected,corisbe,1
bazore,Undirected,nicogene,1
elise,Undirected,corisbe,4
elise,Undirected,geraste,1
