Source,Type,Target,Weight
monsieur-patelin,Undirected,madame-patelin,3
monsieur-patelin,Undirected,colette,6
monsieur-patelin,Undirected,monsieur-guillaume,6
monsieur-patelin,Undirected,monsieur-bartolin,7
monsieur-patelin,Undirected,agnelet,4
monsieur-patelin,Undirected,valere,2
monsieur-patelin,Undirected,henriette,1
monsieur-patelin,Undirected,le-paysan,1
madame-patelin,Undirected,colette,1
madame-patelin,Undirected,monsieur-guillaume,2
colette,Undirected,henriette,2
colette,Undirected,agnelet,2
colette,Undirected,valere,2
colette,Undirected,monsieur-bartolin,3
colette,Undirected,monsieur-guillaume,1
monsieur-guillaume,Undirected,valere,3
monsieur-guillaume,Undirected,agnelet,3
monsieur-guillaume,Undirected,monsieur-bartolin,4
monsieur-guillaume,Undirected,henriette,1
monsieur-guillaume,Undirected,le-paysan,1
valere,Undirected,henriette,2
valere,Undirected,agnelet,2
valere,Undirected,monsieur-bartolin,2
valere,Undirected,le-paysan,1
agnelet,Undirected,henriette,1
agnelet,Undirected,monsieur-bartolin,2
agnelet,Undirected,le-paysan,1
henriette,Undirected,monsieur-bartolin,1
monsieur-bartolin,Undirected,le-paysan,1
