Source,Type,Target,Weight
maitre-andre,Undirected,jacqueline,4
maitre-andre,Undirected,clavaroche,4
maitre-andre,Undirected,fortunio,3
jacqueline,Undirected,clavaroche,6
jacqueline,Undirected,fortunio,6
jacqueline,Undirected,landry,1
jacqueline,Undirected,guillaume,2
jacqueline,Undirected,la-servante,2
jacqueline,Undirected,le-jardinier,1
clavaroche,Undirected,fortunio,4
clavaroche,Undirected,la-servante,1
clavaroche,Undirected,guillaume,1
fortunio,Undirected,landry,1
fortunio,Undirected,guillaume,2
fortunio,Undirected,la-servante,1
fortunio,Undirected,le-jardinier,2
fortunio,Undirected,madelon,1
landry,Undirected,guillaume,2
landry,Undirected,la-servante,1
landry,Undirected,le-jardinier,1
guillaume,Undirected,la-servante,2
guillaume,Undirected,le-jardinier,2
guillaume,Undirected,madelon,1
la-servante,Undirected,le-jardinier,1
le-jardinier,Undirected,madelon,1
