Source,Type,Target,Weight
naquart,Undirected,le-tabellion,2
naquart,Undirected,monsieur-blandineau,6
naquart,Undirected,la-greffiere,3
naquart,Undirected,lisette,3
naquart,Undirected,claudine,1
naquart,Undirected,le-comte,3
naquart,Undirected,angelique,2
le-tabellion,Undirected,la-greffiere,1
le-tabellion,Undirected,lisette,1
le-tabellion,Undirected,le-comte,1
le-tabellion,Undirected,angelique,1
le-tabellion,Undirected,monsieur-blandineau,1
monsieur-blandineau,Undirected,la-greffiere,4
monsieur-blandineau,Undirected,lisette,7
monsieur-blandineau,Undirected,madame-blandineau,2
monsieur-blandineau,Undirected,claudine,1
monsieur-blandineau,Undirected,le-comte,1
monsieur-blandineau,Undirected,angelique,1
la-greffiere,Undirected,lisette,7
la-greffiere,Undirected,le-magister,3
la-greffiere,Undirected,madame-blandineau,3
la-greffiere,Undirected,l-elue,2
la-greffiere,Undirected,madame-carmin,1
la-greffiere,Undirected,lolive,2
la-greffiere,Undirected,le-comte,3
la-greffiere,Undirected,angelique,1
lisette,Undirected,madame-blandineau,4
lisette,Undirected,angelique,6
lisette,Undirected,lolive,1
lisette,Undirected,l-elue,2
lisette,Undirected,madame-carmin,1
lisette,Undirected,le-comte,3
madame-blandineau,Undirected,l-elue,2
madame-blandineau,Undirected,madame-carmin,1
angelique,Undirected,lolive,1
angelique,Undirected,le-comte,4
lolive,Undirected,le-comte,2
lolive,Undirected,le-magister,1
le-magister,Undirected,le-comte,1
l-elue,Undirected,madame-carmin,1
premiere-paysanne,Undirected,un-paysan,1
premiere-paysanne,Undirected,la-paysan,1
premiere-paysanne,Undirected,seconde-paysanne,1
un-paysan,Undirected,la-paysan,1
un-paysan,Undirected,seconde-paysanne,1
la-paysan,Undirected,seconde-paysanne,1
