Source,Type,Target,Weight
bonhommes,Undirected,garnement,3
bonhommes,Undirected,fadeze,1
bonhommes,Undirected,matamore,3
bonhommes,Undirected,l-alzire,2
bonhommes,Undirected,negritte,1
garnement,Undirected,l-alzire,4
garnement,Undirected,matamore,3
garnement,Undirected,le-garde,1
garnement,Undirected,negritte,1
fadeze,Undirected,l-alzire,1
fadeze,Undirected,matamore,2
fadeze,Undirected,le-garde,1
l-alzire,Undirected,negritte,3
l-alzire,Undirected,matamore,4
l-alzire,Undirected,le-garde,2
matamore,Undirected,negrillon,3
matamore,Undirected,le-garde,2
