Source,Type,Target,Weight
alzonde,Undirected,amelie,3
alzonde,Undirected,volfax,2
alzonde,Undirected,vorcestre,1
alzonde,Undirected,edouard,2
alzonde,Undirected,eugenie,1
alzonde,Undirected,arondel,1
volfax,Undirected,edouard,2
volfax,Undirected,eugenie,1
volfax,Undirected,vorcestre,2
volfax,Undirected,arondel,1
vorcestre,Undirected,edouard,5
vorcestre,Undirected,eugenie,2
vorcestre,Undirected,arondel,2
vorcestre,Undirected,glaston,1
edouard,Undirected,eugenie,3
edouard,Undirected,glaston,2
edouard,Undirected,arondel,2
ismene,Undirected,eugenie,3
eugenie,Undirected,arondel,2
arondel,Undirected,glaston,1
