Source,Type,Target,Weight
saül,Undirected,michol,7
saül,Undirected,jonathas,7
saül,Undirected,abner,9
saül,Undirected,phalti,6
saül,Undirected,la-pythonisse,3
saül,Undirected,l-ombre,1
saül,Undirected,l-ecuyer,1
michol,Undirected,jonathas,3
michol,Undirected,abner,4
michol,Undirected,phalti,2
jonathas,Undirected,abner,5
jonathas,Undirected,phalti,2
jonathas,Undirected,achas,1
jonathas,Undirected,l-ecuyer,1
abner,Undirected,phalti,6
abner,Undirected,la-pythonisse,1
abner,Undirected,achas,1
phalti,Undirected,la-pythonisse,1
phalti,Undirected,achas,1
