Source,Type,Target,Weight
rondon,Undirected,euphemon,4
rondon,Undirected,lise,7
rondon,Undirected,fierenfat,5
rondon,Undirected,madame-croupillac,2
rondon,Undirected,marthe,1
rondon,Undirected,euphemon-fils,1
euphemon,Undirected,lise,4
euphemon,Undirected,fierenfat,2
euphemon,Undirected,jasmin,1
euphemon,Undirected,marthe,1
euphemon,Undirected,euphemon-fils,1
euphemon,Undirected,madame-croupillac,1
lise,Undirected,marthe,13
lise,Undirected,fierenfat,6
lise,Undirected,le-laquais,1
lise,Undirected,madame-croupillac,2
lise,Undirected,jasmin,4
lise,Undirected,euphemon-fils,3
marthe,Undirected,fierenfat,3
marthe,Undirected,le-laquais,1
marthe,Undirected,madame-croupillac,2
marthe,Undirected,jasmin,4
marthe,Undirected,euphemon-fils,3
fierenfat,Undirected,jasmin,2
fierenfat,Undirected,euphemon-fils,3
fierenfat,Undirected,madame-croupillac,1
madame-croupillac,Undirected,jasmin,2
madame-croupillac,Undirected,euphemon-fils,3
jasmin,Undirected,euphemon-fils,7
