Source,Type,Target,Weight
zaïre,Undirected,asterie,2
asterie,Undirected,themir,3
asterie,Undirected,tamerlan,3
asterie,Undirected,bajazet,3
asterie,Undirected,axalla,1
asterie,Undirected,adanaxe,3
themir,Undirected,mirsas,1
themir,Undirected,tamerlan,3
themir,Undirected,adanaxe,2
tamerlan,Undirected,axalla,4
tamerlan,Undirected,odmar,2
tamerlan,Undirected,adanaxe,5
tamerlan,Undirected,bajazet,2
tamerlan,Undirected,ciarcan,1
axalla,Undirected,odmar,1
axalla,Undirected,adanaxe,1
axalla,Undirected,bajazet,2
adanaxe,Undirected,bajazet,3
