Source,Type,Target,Weight
celie,Undirected,gorgibus,3
celie,Undirected,la-suivante,3
celie,Undirected,sganarelle,3
celie,Undirected,lelie,4
celie,Undirected,la-femme-sganarelle,1
gorgibus,Undirected,lelie,2
gorgibus,Undirected,villebrequin,1
gorgibus,Undirected,sganarelle,1
la-suivante,Undirected,sganarelle,2
la-suivante,Undirected,la-femme-sganarelle,1
la-suivante,Undirected,lelie,1
sganarelle,Undirected,la-femme-sganarelle,4
sganarelle,Undirected,lelie,6
sganarelle,Undirected,le-parent,1
sganarelle,Undirected,villebrequin,1
la-femme-sganarelle,Undirected,lelie,3
gros-rene,Undirected,lelie,1
lelie,Undirected,villebrequin,1
