Source,Type,Target,Weight
sosarme,Undirected,orphise,4
sosarme,Undirected,ctesiphonte,2
sosarme,Undirected,ninus,3
sosarme,Undirected,menon,1
sosarme,Undirected,semiramis,1
orphise,Undirected,ninus,1
orphise,Undirected,ctesiphonte,1
orphise,Undirected,semiramis,1
ctesiphonte,Undirected,ninus,2
ctesiphonte,Undirected,semiramis,3
ctesiphonte,Undirected,orondate,1
ctesiphonte,Undirected,phorbas,1
ninus,Undirected,semiramis,4
ninus,Undirected,menon,3
ninus,Undirected,cambise,1
ninus,Undirected,orondate,1
ninus,Undirected,phorbas,1
semiramis,Undirected,barsine,1
semiramis,Undirected,menon,1
semiramis,Undirected,orante,1
semiramis,Undirected,orondate,1
semiramis,Undirected,phorbas,1
orondate,Undirected,phorbas,1
