Source,Type,Target,Weight
padille,Undirected,lysandre,3
padille,Undirected,angelique,7
padille,Undirected,philinte,1
padille,Undirected,le-greffier,2
padille,Undirected,premier-conseiller,1
lysandre,Undirected,angelique,3
lysandre,Undirected,polidore,2
lysandre,Undirected,premier-conseiller,2
lysandre,Undirected,le-greffier,1
angelique,Undirected,philinte,2
angelique,Undirected,cephise,1
angelique,Undirected,oronte,1
angelique,Undirected,dom-diegue,2
angelique,Undirected,dom-pedre,2
angelique,Undirected,le-notaire,1
angelique,Undirected,dom-alvare,1
angelique,Undirected,le-greffier,2
angelique,Undirected,premier-conseiller,1
philinte,Undirected,dom-diegue,1
philinte,Undirected,dom-pedre,1
dom-sanche,Undirected,dom-alvare,1
dom-alvare,Undirected,dom-pedre,2
dom-alvare,Undirected,dom-diegue,2
dom-alvare,Undirected,le-notaire,1
dom-pedre,Undirected,dom-diegue,4
dom-pedre,Undirected,le-notaire,1
dom-diegue,Undirected,le-notaire,1
polidore,Undirected,premier-conseiller,1
premier-conseiller,Undirected,le-greffier,1
