Source,Type,Target,Weight
la-comedie-française,Undirected,la-comedie-italienne,7
la-comedie-française,Undirected,la-chicane,1
la-comedie-française,Undirected,le-malade,1
la-comedie-française,Undirected,le-bal,1
la-comedie-française,Undirected,scaramouche,1
la-comedie-française,Undirected,callisthene,2
la-comedie-française,Undirected,samson,1
la-comedie-italienne,Undirected,choeur-de-forains,2
la-comedie-italienne,Undirected,mezzetin,2
la-comedie-italienne,Undirected,scaramouche,2
la-comedie-italienne,Undirected,le-malade,1
la-comedie-italienne,Undirected,le-bal,1
la-comedie-italienne,Undirected,callisthene,2
la-comedie-italienne,Undirected,la-reine,1
la-comedie-italienne,Undirected,samson,4
la-comedie-italienne,Undirected,la-relne,1
la-comedie-italienne,Undirected,choeur,1
la-comedie-italienne,Undirected,telemaque,1
choeur-de-forains,Undirected,mezzetin,3
choeur-de-forains,Undirected,l-opera,1
choeur-de-forains,Undirected,pierrette,1
choeur-de-forains,Undirected,la-relne,1
choeur-de-forains,Undirected,samson,1
choeur-de-forains,Undirected,choeur,1
choeur-de-forains,Undirected,telemaque,1
mezzetin,Undirected,l-opera,1
mezzetin,Undirected,pierrette,1
mezzetin,Undirected,la-relne,1
mezzetin,Undirected,samson,1
mezzetin,Undirected,choeur,1
mezzetin,Undirected,telemaque,1
l-opera,Undirected,pierrette,1
le-malade,Undirected,le-bal,1
callisthene,Undirected,la-reine,1
callisthene,Undirected,samson,1
la-reine,Undirected,le-jeu,1
samson,Undirected,la-relne,1
samson,Undirected,choeur,1
samson,Undirected,telemaque,1
la-relne,Undirected,choeur,1
la-relne,Undirected,telemaque,1
choeur,Undirected,telemaque,1
