Source,Type,Target,Weight
loys,Undirected,richard,5
loys,Undirected,thomas,1
loys,Undirected,le-tresorier,2
loys,Undirected,sulpice,2
richard,Undirected,le-tresorier,3
richard,Undirected,marie,2
richard,Undirected,constante,2
richard,Undirected,boniface,1
richard,Undirected,thomas,1
richard,Undirected,sulpice,2
le-tresorier,Undirected,sulpice,4
le-tresorier,Undirected,constante,1
le-tresorier,Undirected,thomas,1
marie,Undirected,constante,1
marie,Undirected,boniface,1
le-protonotaire,Undirected,boniface,3
le-protonotaire,Undirected,constante,1
boniface,Undirected,constante,2
constante,Undirected,sulpice,1
sulpice,Undirected,thomas,1
