Source,Type,Target,Weight
mariane,Undirected,lisette,5
mariane,Undirected,le-flamand,1
mariane,Undirected,sbrigany,2
mariane,Undirected,eraste,1
lisette,Undirected,le-flamand,1
lisette,Undirected,sbrigany,20
lisette,Undirected,petronillo,3
lisette,Undirected,bastien,3
lisette,Undirected,la-france,1
lisette,Undirected,madame-la-cloche,1
lisette,Undirected,signolet,2
lisette,Undirected,eraste,2
lisette,Undirected,le-gascon,1
lisette,Undirected,la-procureuse,2
lisette,Undirected,la-marquise,3
lisette,Undirected,le-laquais,1
lisette,Undirected,le-financier,3
le-flamand,Undirected,sbrigany,1
sbrigany,Undirected,petronillo,4
sbrigany,Undirected,bastien,2
sbrigany,Undirected,la-france,1
sbrigany,Undirected,madame-la-cloche,1
sbrigany,Undirected,signolet,2
sbrigany,Undirected,le-gascon,1
sbrigany,Undirected,la-procureuse,2
sbrigany,Undirected,la-marquise,3
sbrigany,Undirected,le-laquais,1
sbrigany,Undirected,le-financier,3
sbrigany,Undirected,eraste,1
petronillo,Undirected,la-procureuse,1
petronillo,Undirected,la-marquise,1
petronillo,Undirected,le-laquais,1
signolet,Undirected,le-financier,1
eraste,Undirected,la-marquise,1
eraste,Undirected,le-financier,1
la-marquise,Undirected,le-laquais,1
la-marquise,Undirected,le-financier,2
