Source,Type,Target,Weight
mariamne,Undirected,soësme,2
mariamne,Undirected,alexandre,6
mariamne,Undirected,salome,2
mariamne,Undirected,herode,4
mariamne,Undirected,alcime,2
mariamne,Undirected,achas,1
soësme,Undirected,herode,1
soësme,Undirected,salome,1
alexandre,Undirected,herode,4
alexandre,Undirected,salome,2
alexandre,Undirected,achas,1
salome,Undirected,elise,2
salome,Undirected,thares,5
salome,Undirected,herode,5
elise,Undirected,thares,1
thares,Undirected,herode,2
herode,Undirected,alcime,2
