Source,Type,Target,Weight
antigone,Undirected,ismene,2
antigone,Undirected,creon,3
antigone,Undirected,le-gardien,1
antigone,Undirected,le-choeur,3
ismene,Undirected,creon,1
ismene,Undirected,le-choeur,1
le-choeur,Undirected,creon,9
le-choeur,Undirected,le-gardien,3
le-choeur,Undirected,hemon,1
le-choeur,Undirected,tiresias,1
le-choeur,Undirected,le-messager,1
le-choeur,Undirected,eurydice,1
le-choeur,Undirected,l-envoye,1
creon,Undirected,le-gardien,2
creon,Undirected,hemon,1
creon,Undirected,tiresias,1
creon,Undirected,l-envoye,1
le-messager,Undirected,eurydice,1
