Source,Type,Target,Weight
madame-merluche,Undirected,lucette,1
madame-merluche,Undirected,baliverne,1
madame-merluche,Undirected,le-capitan,4
madame-merluche,Undirected,trufaldin,4
madame-merluche,Undirected,horace,2
madame-merluche,Undirected,octave,2
lucette,Undirected,baliverne,3
lucette,Undirected,le-capitan,2
lucette,Undirected,trufaldin,2
lucette,Undirected,francisque,2
baliverne,Undirected,le-capitan,2
baliverne,Undirected,trufaldin,2
baliverne,Undirected,francisque,2
le-capitan,Undirected,trufaldin,9
le-capitan,Undirected,francisque,4
le-capitan,Undirected,horace,1
le-capitan,Undirected,octave,1
trufaldin,Undirected,francisque,4
trufaldin,Undirected,horace,1
trufaldin,Undirected,octave,1
horace,Undirected,octave,4
horace,Undirected,francisque,1
octave,Undirected,francisque,1
