Source,Type,Target,Weight
cecina,Undirected,germanicus,3
cecina,Undirected,agrippine,2
cecina,Undirected,segeste,1
cecina,Undirected,arminius,1
cecina,Undirected,flavian,1
cecina,Undirected,segimire,1
cecina,Undirected,hercinie,1
agrippine,Undirected,hercinie,3
agrippine,Undirected,germanicus,3
agrippine,Undirected,segimire,3
agrippine,Undirected,flavian,2
agrippine,Undirected,arminius,1
hercinie,Undirected,flavian,4
hercinie,Undirected,arminius,5
hercinie,Undirected,segimire,3
hercinie,Undirected,emile,1
hercinie,Undirected,segeste,2
hercinie,Undirected,germanicus,1
segeste,Undirected,germanicus,2
segeste,Undirected,flavian,1
segeste,Undirected,arminius,1
germanicus,Undirected,arminius,3
germanicus,Undirected,segimire,2
germanicus,Undirected,flavian,1
arminius,Undirected,flavian,4
arminius,Undirected,segimire,2
arminius,Undirected,emile,1
segimire,Undirected,emile,4
segimire,Undirected,flavian,4
emile,Undirected,flavian,2
