Source,Type,Target,Weight
isabelle,Undirected,cleante,6
isabelle,Undirected,pierrot,5
isabelle,Undirected,pierrrot,1
isabelle,Undirected,uranie,4
isabelle,Undirected,le-gascon,1
isabelle,Undirected,le-roi-des-sylphes,1
cleante,Undirected,pierrot,5
cleante,Undirected,pierrrot,1
cleante,Undirected,uranie,8
cleante,Undirected,le-gascon,2
cleante,Undirected,tourbillon,1
cleante,Undirected,le-roi-des-sylphes,1
pierrot,Undirected,pierrrot,1
pierrot,Undirected,uranie,6
pierrot,Undirected,le-gascon,1
pierrot,Undirected,le-roi-des-sylphes,1
uranie,Undirected,la-sylphide,1
uranie,Undirected,l-ile-du-divorce,1
uranie,Undirected,la-foire-des-poetes,1
uranie,Undirected,le-gascon,2
uranie,Undirected,tourbillon,1
uranie,Undirected,le-roi-des-sylphes,1
la-sylphide,Undirected,l-ile-du-divorce,1
la-sylphide,Undirected,la-foire-des-poetes,1
l-ile-du-divorce,Undirected,la-foire-des-poetes,1
