Source,Type,Target,Weight
lucas,Undirected,claudine,5
lucas,Undirected,suzon,1
lucas,Undirected,zacharie,3
lucas,Undirected,madame-sara,2
lucas,Undirected,trapolin,1
claudine,Undirected,suzon,3
claudine,Undirected,zacharie,3
claudine,Undirected,madame-sara,2
claudine,Undirected,trapolin,1
suzon,Undirected,madame-sara,2
suzon,Undirected,durillon,1
suzon,Undirected,zacharie,3
suzon,Undirected,clitandre,2
suzon,Undirected,trapolin,2
suzon,Undirected,dubois,1
madame-sara,Undirected,zacharie,3
madame-sara,Undirected,trapolin,2
madame-sara,Undirected,clitandre,1
madame-sara,Undirected,dubois,1
durillon,Undirected,trapolin,12
durillon,Undirected,dubois,2
durillon,Undirected,le-laquais,1
durillon,Undirected,urbine,1
durillon,Undirected,craquinet,1
durillon,Undirected,cangrene,1
durillon,Undirected,dargentac,1
durillon,Undirected,la-baronne,2
durillon,Undirected,daudinet,1
zacharie,Undirected,trapolin,5
zacharie,Undirected,guillaume,1
zacharie,Undirected,jasmin,1
zacharie,Undirected,clitandre,1
zacharie,Undirected,dubois,1
trapolin,Undirected,guillaume,1
trapolin,Undirected,dubois,10
trapolin,Undirected,le-laquais,2
trapolin,Undirected,urbine,1
trapolin,Undirected,craquinet,1
trapolin,Undirected,cangrene,1
trapolin,Undirected,dargentac,3
trapolin,Undirected,la-baronne,1
trapolin,Undirected,clitandre,2
trapolin,Undirected,madame-malprofit,1
trapolin,Undirected,daudinet,1
trapolin,Undirected,un-laquais,1
trapolin,Undirected,le-fiacre,2
trapolin,Undirected,jasmin,1
dubois,Undirected,le-laquais,1
dubois,Undirected,craquinet,1
dubois,Undirected,le-fiacre,1
dubois,Undirected,chicanenville,1
dubois,Undirected,jasmin,1
dubois,Undirected,clitandre,1
le-laquais,Undirected,urbine,1
dargentac,Undirected,un-laquais,1
dargentac,Undirected,le-fiacre,1
