Source,Type,Target,Weight
lelio,Undirected,scapin,1
lelio,Undirected,mario,3
lelio,Undirected,arlequin,5
lelio,Undirected,l-archer,1
lelio,Undirected,le-marchand,1
lelio,Undirected,l-amour,1
lelio,Undirected,l-hymen,1
lelio,Undirected,flaminia,1
lelio,Undirected,pantalon,1
lelio,Undirected,violette,1
mario,Undirected,arlequin,2
mario,Undirected,l-amour,1
mario,Undirected,l-hymen,1
mario,Undirected,flaminia,1
mario,Undirected,pantalon,1
mario,Undirected,violette,1
arlequin,Undirected,pantalon,2
arlequin,Undirected,flaminia,3
arlequin,Undirected,violette,3
arlequin,Undirected,le-marchand,3
arlequin,Undirected,l-archer,2
arlequin,Undirected,le-passant,1
arlequin,Undirected,l-amour,1
arlequin,Undirected,l-hymen,1
pantalon,Undirected,flaminia,4
pantalon,Undirected,violette,2
pantalon,Undirected,l-amour,1
pantalon,Undirected,l-hymen,1
flaminia,Undirected,violette,3
flaminia,Undirected,l-amour,1
flaminia,Undirected,l-hymen,1
violette,Undirected,l-amour,1
violette,Undirected,l-hymen,1
le-marchand,Undirected,l-archer,2
l-amour,Undirected,l-hymen,1
