Source,Type,Target,Weight
madame-vigneron,Undirected,blanche,6
madame-vigneron,Undirected,vigneron,1
madame-vigneron,Undirected,marie,9
madame-vigneron,Undirected,auguste,6
madame-vigneron,Undirected,judith,6
madame-vigneron,Undirected,gaston,2
madame-vigneron,Undirected,les-enfants,1
madame-vigneron,Undirected,madame-de-saint-genis,8
madame-vigneron,Undirected,merkens,2
madame-vigneron,Undirected,teissier,7
madame-vigneron,Undirected,bourdon,11
madame-vigneron,Undirected,le-medecin,1
madame-vigneron,Undirected,lefort,1
madame-vigneron,Undirected,rosalie,7
blanche,Undirected,vigneron,1
blanche,Undirected,marie,5
blanche,Undirected,auguste,2
blanche,Undirected,judith,4
blanche,Undirected,gaston,1
blanche,Undirected,les-enfants,1
blanche,Undirected,madame-de-saint-genis,3
blanche,Undirected,bourdon,1
blanche,Undirected,merkens,1
blanche,Undirected,rosalie,2
vigneron,Undirected,marie,1
vigneron,Undirected,auguste,1
vigneron,Undirected,judith,1
vigneron,Undirected,gaston,1
vigneron,Undirected,les-enfants,1
marie,Undirected,auguste,2
marie,Undirected,judith,7
marie,Undirected,gaston,1
marie,Undirected,les-enfants,1
marie,Undirected,teissier,6
marie,Undirected,bourdon,4
marie,Undirected,lefort,1
marie,Undirected,rosalie,4
marie,Undirected,madame-de-saint-genis,1
marie,Undirected,dupuis,1
auguste,Undirected,judith,3
auguste,Undirected,gaston,1
auguste,Undirected,les-enfants,1
auguste,Undirected,madame-de-saint-genis,2
auguste,Undirected,merkens,1
auguste,Undirected,le-medecin,1
auguste,Undirected,bourdon,2
auguste,Undirected,teissier,1
judith,Undirected,gaston,1
judith,Undirected,les-enfants,1
judith,Undirected,merkens,4
judith,Undirected,teissier,1
judith,Undirected,rosalie,4
gaston,Undirected,les-enfants,1
gaston,Undirected,madame-de-saint-genis,1
madame-de-saint-genis,Undirected,merkens,2
madame-de-saint-genis,Undirected,teissier,2
madame-de-saint-genis,Undirected,bourdon,2
madame-de-saint-genis,Undirected,rosalie,1
merkens,Undirected,bourdon,2
merkens,Undirected,rosalie,1
teissier,Undirected,bourdon,4
teissier,Undirected,lefort,1
teissier,Undirected,rosalie,2
teissier,Undirected,dupuis,1
bourdon,Undirected,le-medecin,1
bourdon,Undirected,lefort,1
bourdon,Undirected,rosalie,3
