Source,Type,Target,Weight
phanes,Undirected,sesostris,5
phanes,Undirected,amasis,6
phanes,Undirected,arthenice,1
phanes,Undirected,phares,1
phanes,Undirected,nitocris,1
sesostris,Undirected,amasis,7
sesostris,Undirected,arthenice,6
sesostris,Undirected,nitocris,5
sesostris,Undirected,ammon,1
sesostris,Undirected,menes,1
amasis,Undirected,arthenice,6
amasis,Undirected,nitocris,7
amasis,Undirected,phares,1
amasis,Undirected,menes,2
amasis,Undirected,ammon,1
arthenice,Undirected,micerine,3
arthenice,Undirected,nitocris,5
arthenice,Undirected,menes,1
arthenice,Undirected,ammon,1
canope,Undirected,nitocris,2
nitocris,Undirected,ammon,2
