Source,Type,Target,Weight
philipin,Undirected,isabelle,5
philipin,Undirected,elise,2
philipin,Undirected,alonce,5
philipin,Undirected,philidie,4
philipin,Undirected,l-hotesse,2
philipin,Undirected,dom-fernand,2
philipin,Undirected,federic,1
isabelle,Undirected,elise,2
isabelle,Undirected,alonce,4
isabelle,Undirected,philidie,8
isabelle,Undirected,l-hotesse,4
isabelle,Undirected,federic,2
isabelle,Undirected,dom-fernand,9
elise,Undirected,alonce,1
alonce,Undirected,philidie,4
alonce,Undirected,l-hotesse,2
alonce,Undirected,dom-fernand,2
alonce,Undirected,federic,1
philidie,Undirected,dom-lope,1
philidie,Undirected,federic,5
philidie,Undirected,l-hotesse,6
philidie,Undirected,dom-fernand,7
l-hotesse,Undirected,federic,8
l-hotesse,Undirected,dom-fernand,3
federic,Undirected,dom-fernand,4
